AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Hour
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190626_022000.WAV,GRABADOR-SDZG-AM-16,20190626_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-26 02:20:00,60.00046875,,Recorded at 02:20:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:59:00-08:00,WAV,WAV,audio/x-wav,2
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190627_031000.WAV,GRABADOR-SDZG-AM-16,20190627_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-27 03:10:00,60.00046875,,Recorded at 03:10:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:03:40-08:00,WAV,WAV,audio/x-wav,3
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_040000.WAV,GRABADOR-SDZG-AM-16,20190623_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-23 04:00:00,60.00046875,,Recorded at 04:00:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:45:45-08:00,WAV,WAV,audio/x-wav,4
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190621_052000.WAV,GRABADOR-SDZG-AM-16,20190621_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-21 05:20:00,60.00046875,,Recorded at 05:20:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:36:58-08:00,WAV,WAV,audio/x-wav,5
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_064000.WAV,GRABADOR-SDZG-AM-16,20190623_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-23 06:40:00,60.00046875,,Recorded at 06:40:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:46:16-08:00,WAV,WAV,audio/x-wav,6
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190613_070000.WAV,GRABADOR-SDZG-AM-16,20190613_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-13 07:00:00,60.00046875,,Recorded at 07:00:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:01:22-08:00,WAV,WAV,audio/x-wav,7
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190627_081000.WAV,GRABADOR-SDZG-AM-16,20190627_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-27 08:10:00,60.00046875,,Recorded at 08:10:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:04:36-08:00,WAV,WAV,audio/x-wav,8
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190701_095000.WAV,GRABADOR-SDZG-AM-16,20190701_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-07-01 09:50:00,60.00046875,,Recorded at 09:50:00 01/07/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:22:29-08:00,WAV,WAV,audio/x-wav,9
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190616_101000.WAV,GRABADOR-SDZG-AM-16,20190616_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 10:10:00,60.00046875,,Recorded at 10:10:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:15:21-08:00,WAV,WAV,audio/x-wav,10
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190629_115000.WAV,GRABADOR-SDZG-AM-16,20190629_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-29 11:50:00,60.00046875,,Recorded at 11:50:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:14:22-08:00,WAV,WAV,audio/x-wav,11
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190624_121000.WAV,GRABADOR-SDZG-AM-16,20190624_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-24 12:10:00,60.00046875,,Recorded at 12:10:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:51:49-08:00,WAV,WAV,audio/x-wav,12
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190614_135000.WAV,GRABADOR-SDZG-AM-16,20190614_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-14 13:50:00,60.00046875,,Recorded at 13:50:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:07:05-08:00,WAV,WAV,audio/x-wav,13
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190619_142000.WAV,GRABADOR-SDZG-AM-16,20190619_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 14:20:00,60.00046875,,Recorded at 14:20:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:29:40-08:00,WAV,WAV,audio/x-wav,14
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190625_152000.WAV,GRABADOR-SDZG-AM-16,20190625_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-25 15:20:00,60.00046875,,Recorded at 15:20:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:56:55-08:00,WAV,WAV,audio/x-wav,15
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190613_165000.WAV,GRABADOR-SDZG-AM-16,20190613_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-13 16:50:00,60.00046875,,Recorded at 16:50:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:03:11-08:00,WAV,WAV,audio/x-wav,16
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190616_170000.WAV,GRABADOR-SDZG-AM-16,20190616_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 17:00:00,60.00046875,,Recorded at 17:00:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:16:38-08:00,WAV,WAV,audio/x-wav,17
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190615_182000.WAV,GRABADOR-SDZG-AM-16,20190615_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 18:20:00,60.00046875,,Recorded at 18:20:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:12:24-08:00,WAV,WAV,audio/x-wav,18
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190630_190000.WAV,GRABADOR-SDZG-AM-16,20190630_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-30 19:00:00,60.00046875,,Recorded at 19:00:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:20:16-08:00,WAV,WAV,audio/x-wav,19
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190624_200000.WAV,GRABADOR-SDZG-AM-16,20190624_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-24 20:00:00,60.00046875,,Recorded at 20:00:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:53:17-08:00,WAV,WAV,audio/x-wav,20
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190624_211000.WAV,GRABADOR-SDZG-AM-16,20190624_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-24 21:10:00,60.00046875,,Recorded at 21:10:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:53:31-08:00,WAV,WAV,audio/x-wav,21
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190612_225000.WAV,GRABADOR-SDZG-AM-16,20190612_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-12 22:50:00,60.00046875,,Recorded at 22:50:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.8V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 09:59:52-08:00,WAV,WAV,audio/x-wav,22
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190630_234000.WAV,GRABADOR-SDZG-AM-16,20190630_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-30 23:40:00,60.00046875,,Recorded at 23:40:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:21:09-08:00,WAV,WAV,audio/x-wav,23
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190613_005000.WAV,GRABADOR-SDZG-AM-17,20190613_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-13 00:50:00,60.00046875,,Recorded at 00:50:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:36:30-08:00,WAV,WAV,audio/x-wav,0
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190615_010000.WAV,GRABADOR-SDZG-AM-17,20190615_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 01:00:00,60.00046875,,Recorded at 01:00:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:01:16-08:00,WAV,WAV,audio/x-wav,1
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_022000.WAV,GRABADOR-SDZG-AM-17,20190614_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-14 02:20:00,60.00046875,,Recorded at 02:20:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:49:39-08:00,WAV,WAV,audio/x-wav,2
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190620_035000.WAV,GRABADOR-SDZG-AM-17,20190620_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-20 03:50:00,60.00046875,,Recorded at 03:50:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:04:43-08:00,WAV,WAV,audio/x-wav,3
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190613_044000.WAV,GRABADOR-SDZG-AM-17,20190613_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-13 04:40:00,60.00046875,,Recorded at 04:40:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:38:28-08:00,WAV,WAV,audio/x-wav,4
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190630_052000.WAV,GRABADOR-SDZG-AM-17,20190630_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-30 05:20:00,60.00046875,,Recorded at 05:20:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:09:24-08:00,WAV,WAV,audio/x-wav,5
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_062000.WAV,GRABADOR-SDZG-AM-17,20190626_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-26 06:20:00,60.00046875,,Recorded at 06:20:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:20:32-08:00,WAV,WAV,audio/x-wav,6
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_071000.WAV,GRABADOR-SDZG-AM-17,20190626_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-26 07:10:00,60.00046875,,Recorded at 07:10:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:20:57-08:00,WAV,WAV,audio/x-wav,7
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190630_082000.WAV,GRABADOR-SDZG-AM-17,20190630_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-30 08:20:00,60.00046875,,Recorded at 08:20:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:10:47-08:00,WAV,WAV,audio/x-wav,8
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190618_090000.WAV,GRABADOR-SDZG-AM-17,20190618_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-18 09:00:00,60.00046875,,Recorded at 09:00:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:42:35-08:00,WAV,WAV,audio/x-wav,9
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190619_104000.WAV,GRABADOR-SDZG-AM-17,20190619_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 10:40:00,60.00046875,,Recorded at 10:40:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:55:51-08:00,WAV,WAV,audio/x-wav,10
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190621_111000.WAV,GRABADOR-SDZG-AM-17,20190621_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-21 11:10:00,60.00046875,,Recorded at 11:10:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:20:56-08:00,WAV,WAV,audio/x-wav,11
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190619_122000.WAV,GRABADOR-SDZG-AM-17,20190619_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 12:20:00,60.00046875,,Recorded at 12:20:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:56:43-08:00,WAV,WAV,audio/x-wav,12
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190618_132000.WAV,GRABADOR-SDZG-AM-17,20190618_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-18 13:20:00,60.00046875,,Recorded at 13:20:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:44:49-08:00,WAV,WAV,audio/x-wav,13
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190617_142000.WAV,GRABADOR-SDZG-AM-17,20190617_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-17 14:20:00,60.00046875,,Recorded at 14:20:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:32:56-08:00,WAV,WAV,audio/x-wav,14
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_150000.WAV,GRABADOR-SDZG-AM-17,20190614_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-14 15:00:00,60.00046875,,Recorded at 15:00:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:56:06-08:00,WAV,WAV,audio/x-wav,15
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190612_163000.WAV,GRABADOR-SDZG-AM-17,20190612_163000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-12 16:30:00,60.00046875,,Recorded at 16:30:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:32:11-08:00,WAV,WAV,audio/x-wav,16
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190619_171000.WAV,GRABADOR-SDZG-AM-17,20190619_171000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 17:10:00,60.00046875,,Recorded at 17:10:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:59:13-08:00,WAV,WAV,audio/x-wav,17
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190622_182000.WAV,GRABADOR-SDZG-AM-17,20190622_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 18:20:00,60.00046875,,Recorded at 18:20:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:37:03-08:00,WAV,WAV,audio/x-wav,18
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190622_190000.WAV,GRABADOR-SDZG-AM-17,20190622_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 19:00:00,60.00046875,,Recorded at 19:00:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:37:24-08:00,WAV,WAV,audio/x-wav,19
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190622_205000.WAV,GRABADOR-SDZG-AM-17,20190622_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 20:50:00,60.00046875,,Recorded at 20:50:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:38:21-08:00,WAV,WAV,audio/x-wav,20
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190613_215000.WAV,GRABADOR-SDZG-AM-17,20190613_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-13 21:50:00,60.00046875,,Recorded at 21:50:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:47:20-08:00,WAV,WAV,audio/x-wav,21
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_224000.WAV,GRABADOR-SDZG-AM-17,20190629_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-29 22:40:00,60.00046875,,Recorded at 22:40:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:05:57-08:00,WAV,WAV,audio/x-wav,22
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190622_234000.WAV,GRABADOR-SDZG-AM-17,20190622_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 23:40:00,60.00046875,,Recorded at 23:40:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:39:49-08:00,WAV,WAV,audio/x-wav,23
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190702_002000.WAV,GRABADOR-SDZG-AM-2,20190702_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-07-02 00:20:00,60.00046875,,Recorded at 00:20:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:00:57-08:00,WAV,WAV,audio/x-wav,0
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190623_013000.WAV,GRABADOR-SDZG-AM-2,20190623_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-23 01:30:00,60.00046875,,Recorded at 01:30:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:09:32-08:00,WAV,WAV,audio/x-wav,1
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190627_025000.WAV,GRABADOR-SDZG-AM-2,20190627_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-27 02:50:00,60.00046875,,Recorded at 02:50:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:00:00-08:00,WAV,WAV,audio/x-wav,2
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190701_033000.WAV,GRABADOR-SDZG-AM-2,20190701_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-07-01 03:30:00,60.00046875,,Recorded at 03:30:00 01/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:50:08-08:00,WAV,WAV,audio/x-wav,3
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190630_040000.WAV,GRABADOR-SDZG-AM-2,20190630_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-30 04:00:00,60.00046875,,Recorded at 04:00:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:37:57-08:00,WAV,WAV,audio/x-wav,4
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190616_054000.WAV,GRABADOR-SDZG-AM-2,20190616_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 05:40:00,60.00046875,,Recorded at 05:40:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.6V.,AudioMoth 248C7D075B2BF148,2019:12:08 04:44:47-08:00,WAV,WAV,audio/x-wav,5
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190619_060000.WAV,GRABADOR-SDZG-AM-2,20190619_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 06:00:00,60.00046875,,Recorded at 06:00:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:22:07-08:00,WAV,WAV,audio/x-wav,6
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190623_072000.WAV,GRABADOR-SDZG-AM-2,20190623_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-23 07:20:00,60.00046875,,Recorded at 07:20:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:12:33-08:00,WAV,WAV,audio/x-wav,7
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190626_081000.WAV,GRABADOR-SDZG-AM-2,20190626_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-26 08:10:00,60.00046875,,Recorded at 08:10:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:50:19-08:00,WAV,WAV,audio/x-wav,8
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190626_092000.WAV,GRABADOR-SDZG-AM-2,20190626_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-26 09:20:00,60.00046875,,Recorded at 09:20:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:50:55-08:00,WAV,WAV,audio/x-wav,9
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190621_101000.WAV,GRABADOR-SDZG-AM-2,20190621_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-21 10:10:00,60.00046875,,Recorded at 10:10:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:49:09-08:00,WAV,WAV,audio/x-wav,10
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190625_114000.WAV,GRABADOR-SDZG-AM-2,20190625_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-25 11:40:00,60.00046875,,Recorded at 11:40:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:39:41-08:00,WAV,WAV,audio/x-wav,11
